eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
155.86,2.8,161.62,4.09,936,0.020508027,0.23443604,2.0169227,-0.020586351,0.16509132,0.6360945105552673,110,28160,1919.9065755170013,1802240
143.99,2.6,146.7,3.14,937,0.021676106,0.24450684,2.0026274,-0.017535923,0.18343987,0.6177946031093597,111,28416,1937.3801026690016,1818624
157.03,3.03,156.15,3.65,908,0.01585796,0.19289143,2.0044825,-0.017318686,0.20154898,0.641936331987381,112,28672,1955.4188775750008,1835008
162.26,3.16,157.28,3.34,934,0.016224748,0.19832356,2.0754297,-0.022240937,0.21965688,0.6713790893554688,113,28928,1972.9518592320019,1851392
166.19,3.18,166.12,4.98,917,0.015792843,0.19384766,2.0880706,-0.018652804,0.19729622,0.681821197271347,114,29184,1990.8109495429999,1867776
162.58,3.19,155.08,4.21,924,0.01891928,0.2261556,2.1292176,-0.022353789,0.16929455,0.6594968438148499,115,29440,2008.5440063899987,1884160
169.54,4.15,169.51,4.44,898,0.011811979,0.15018718,2.0992625,-0.018264974,0.21317352,0.7334542274475098,116,29696,2026.7754555600004,1900544
156.75,4.19,145.46,3.82,932,0.0138105685,0.1751709,2.145742,-0.019571273,0.14456598,0.7290539443492889,117,29952,2044.3498779869988,1916928
158.34,3.22,169.13,4.87,935,0.012235514,0.1583252,2.1353664,-0.016937545,0.19299744,0.7098252177238464,118,30208,2061.869456421002,1933312
176.51,3.76,172.64,4.68,934,0.01419448,0.17883301,2.0696552,-0.009735716,0.21818723,0.7793148010969162,119,30464,2079.4066977389994,1949696
210.69,7.18,164.02,3.5,916,0.011149094,0.13995361,2.0599174,-0.014422677,0.25944394,0.7676030993461609,120,30720,2097.279934522001,1966080
175.75,4.41,148.05,4.42,939,0.01626092,0.1954956,2.112637,-0.018275902,0.20658444,0.7622566074132919,121,30976,2114.7119605260013,1982464
186.16,5.02,158.76,4.31,935,0.018335897,0.21472168,2.0667546,-0.0061887116,0.2403375,0.7667835652828217,122,31232,2132.2327978210014,1998848
183.44,4.31,169.9,5.04,928,0.016319532,0.19923909,2.1112669,-0.02562783,0.19010806,0.7798778712749481,123,31488,2149.8830482310004,2015232
164.08,3.29,147.64,4.0,916,0.015304164,0.18365479,2.155626,-0.022950307,0.18200922,0.6981701552867889,124,31744,2167.7653919520017,2031616
163.16,4.9,168.53,4.21,946,0.015816094,0.17596436,2.146951,-0.019154208,0.19807829,0.717752993106842,125,32000,2185.123378185999,2048000
189.11,5.05,174.49,4.54,932,0.013130312,0.15915935,2.1478484,-0.021353953,0.22410662,0.776398241519928,126,32256,2202.7003636929985,2064384
